StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,definition,BFI_A1,BFI_A2,BFI_A3,BFI_A4,BFI_A5,BFI_A6,BFI_A7,BFI_A8,BFI_A9,BFI_C10,BFI_C11,BFI_C12,BFI_C13,BFI_C14,BFI_C15,BFI_C16,BFI_C17,BFI_C18,BFI_O19,BFI_O20,BFI_O21,BFI_O22,BFI_O23,BFI_O24,BFI_O25,BFI_O26,BFI_O27,BFI_O28,ATT_1_agree_a_little,SSS_1,SSS_2,SSS_3,SSS_4,SSS_5,SSS_6,SSS_7,SSS_8,SSS_9,SSS_10,att_2_2,EASY_1,EASY_2,EASY_3,DEEPCTN_s_1,DEEPCTN_s_2,DEEPCTN_s_3,DEEPCTN_s_4,DEEPCTN_s_5,DEEPCTN_s_6,DEEPCTN_ex_6,DEEPCTN_ex_7,DEEPCTN_ex_8,DEEPCTN_s_7,DEEPCTN_s_8,DEEPCTN_s_9,DEEPCTN_ex_1,DEEPCTN_ex_2,DEEPCTN_ex_3,DEEPCTN_ex_4,DEEPCTN_em_1,DEEPCTN_em_2,DEEPCTN_em_3,DEEPCTN_em_4,DEEPCTN_s_10,DEEPCTN_ex_5,DEEPCTN_m_1,DEEPCTN_m_2,DEEPCTN_m_3,DEEPCTN_m_4,DEEPCTN_m_5,DEEPCTN_m_6,DEEPCTN_em_5,DEEPCTN_em_6,RYFF_1,RYFF_2,RYFF_3,RYFF_4,RYFF_5,RYFF_6,RYFF_7,RYFF_8,RYFF_9,RYFF_10,RYFF_11,RYFF_12,RYFF_13,RYFF_14,RYFF_15,RYFF_16,RYFF_17,RYFF_18,Att_3_stronglydisagree,nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,sex_orientation_1,sex_orientation_2,sex_orientation_3,sex_orientation_4,sex_orientation_5,sex_orientation_6,sex_orientation_7,sex_orientation_8,sex_orientation_9,sex_orientation_10,sex_orientation_11,sex_orientation_12,sex_orientation_13,sex_orientation_14,sex_orientation_15,sex_orientation_14_TEXT,ethnoracial,ethnoracial_mixed_1,ethnoracial_mixed_2,ethnoracial_mixed_3,ethnoracial_mixed_4,ethnoracial_mixed_5,ethnoracial_mixed_6,ethnoracial_mixed_7,ethnoracial_mixed_8,country_born,country_grew_up,age_move_US,college_year,college_year_9_TEXT,major,SES_peers,SES_family,politics_overall,politics_economic,politics_social,subjective_att,id,time,att_1,att_2,att_3,att_total,openness,openness_z,CTN_overall,CTN_overall_z,CTN_Deep,CTN_Deep_z,CTN_Exp,CTN_Exp_z,CTN_Emo,CTN_Emo_z,CTN_Pres,CTN_Pres_z,SES,politics
2023-05-23T06:26:58Z,2023-05-22 23:34:25,0,98.176.2.222,100,447,1,2023-05-22 23:34:26,R_PH8M98kGvn7DV29,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,I would define it as the organisms that have occurred on this Earth without interference?,2,5,4,4,5,4,2,4,2,4,2,4,1,4,2,5,5,4,3,2,5,4,2,4,1,5,2,2,4,1,2,2,1,2,1,1,1,1,2,2,4,5,3,1,1,1,4,5,1,7,5,4,1,1,1,5,6,7,4,5,5,3,4,1,7,7,7,7,3,3,5,4,2,7,3,3,5,2,1,1,5,7,2,5,6,6,2,1,1,7,7,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,5,22,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,15,8,8,4,4,4,1,41761,7.45,1,1,1,3,30,-0.986871358809259,108,-0.12374576979748629,12,-1.908615270702273,45,0.9797863024313099,19,-0.038293959754944505,32,1.0710359889371446,8,4
2023-05-23T07:08:46Z,2023-05-23 00:47:50,0,128.54.207.146,100,2343,1,2023-05-23 00:47:51,R_32LTPFFFNEjTzAH,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,Anything that was not created by humans,4,5,2,5,5,4,5,4,5,5,2,5,2,4,2,4,4,4,4,5,5,3,5,4,1,5,1,4,4,1,2,1,1,2,2,2,2,1,2,2,4,4,4,6,6,7,7,7,7,6,6,6,7,7,5,6,7,7,5,7,5,1,1,4,3,6,6,4,7,7,4,5,1,7,7,3,7,6,6,3,7,6,7,7,7,6,3,7,6,7,6,1,2,NA,1,NA,NA,NA,NA,1,NA,NA,2,2,1,1,NA,NA,NA,NA,1,NA,NA,2,21,Woman,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,16,3,7,5,5,7,1,44732,39.05,1,1,1,3,37,0.2443681459908643,151,1.2858799557217073,56,1.7682759125624006,46,1.073201153682039,15,-0.7071617901413041,34,1.314305541690965,5,5.666666666666667
2023-05-23T17:19:00Z,2023-05-23 10:30:41,0,128.54.36.235,100,700,1,2023-05-23 10:30:42,R_1Cj8dkDFp1AfFPn,NA,NA,NA,NA,32.8595,-117.2124,anonymous,EN,All things natural or normal within the living world,4,3,5,4,4,4,4,4,5,5,4,5,3,4,5,5,4,5,2,5,3,5,3,5,3,3,3,2,4,1,2,2,1,2,1,2,1,2,2,2,5,2,4,2,2,1,2,7,2,6,3,2,2,6,6,5,4,7,7,7,7,3,1,1,4,2,2,3,3,2,1,2,1,6,4,5,4,4,6,6,4,4,1,7,5,4,2,2,4,6,7,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,19,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,3,3,4,3,3,3,1,48777,11.666666666666666,1,1,1,3,34,-0.28330592749490285,94,-0.5826936804316424,24,-0.9058267661755439,38,0.3258823436762072,19,-0.038293959754944505,13,-1.2400247622241496,3.5,3
2023-05-23T18:18:54Z,2023-05-23 11:28:26,0,69.196.47.66,100,571,1,2023-05-23 11:28:26,R_Z2n9x1sCtK9Opvr,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,Beautiful sightings and fresh air,3,5,1,5,5,1,5,2,5,5,5,3,1,3,3,4,4,4,4,5,5,4,3,4,1,5,2,4,4,1,2,2,1,2,1,1,1,1,1,2,5,5,5,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,3,7,6,1,7,7,7,7,7,5,3,4,6,4,5,7,4,5,2,6,5,7,6,6,6,7,6,1,4,7,6,5,1,2,1,1,NA,NA,1,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,3,18,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,78,7,9,4,4,7,1,47506,9.516666666666667,1,1,1,3,37,0.2443681459908643,172,1.9743018216729415,62,2.269670164825765,56,2.0073496661893286,21,0.2961399554382353,33,1.1926707653140547,8,5
2023-05-23T18:42:01Z,2023-05-23 11:54:43,0,128.54.148.170,100,761,1,2023-05-23 11:54:44,R_3DpTjmkgBo26Wq9,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,"Trees, mountains, sky, river and colorful",3,3,3,2,3,2,2,3,3,4,4,3,2,3,2,3,3,3,3,4,3,3,4,3,3,2,4,4,4,2,1,1,1,2,1,2,2,1,2,2,3,4,3,5,3,4,5,3,5,4,3,4,5,4,3,4,4,3,4,5,5,3,4,4,3,3,5,4,4,3,3,4,4,4,3,4,5,3,4,4,3,3,3,5,4,3,3,3,4,4,4,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,19,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,78,78,18,1,NA,15,6,9,3,4,4,1,46120,12.683333333333334,1,1,1,3,33,-0.45919728532349186,110,-0.058181782564035424,38,0.2640931557723068,29,-0.5148513175803534,21,0.2961399554382353,22,-0.14531177483195767,7.5,3.6666666666666665
2023-05-23T19:04:26Z,2023-05-23 12:21:01,0,128.54.5.77,100,995,1,2023-05-23 12:21:02,R_C2EU3KWR7aJEtLr,NA,NA,NA,NA,32.6917,-117.1151,anonymous,EN,A conglomeration of occurrences that happen without human intervention.,3,3,2,5,5,4,5,4,4,4,4,5,2,4,4,4,3,5,3,5,5,3,3,3,2,5,3,3,4,1,2,1,1,2,1,1,2,1,1,2,4,3,3,2,5,5,6,7,1,6,5,4,4,2,4,4,4,4,6,4,4,2,6,3,5,4,2,4,3,3,2,5,4,6,5,2,3,5,2,5,5,4,2,7,7,6,3,4,2,6,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,22,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,NA,1,1,NA,NA,NA,NA,NA,188,NA,NA,4,NA,78,6,7,3,2,3,1,41077,16.583333333333332,1,1,1,3,35,-0.10741456966631378,108,-0.12374576979748629,32,-0.23730109649105782,38,0.3258823436762072,20,0.1289229978416454,18,-0.6318508803395986,6.5,2.6666666666666665
2023-05-23T19:09:28Z,2023-05-23 12:21:12,0,128.54.11.5,100,704,1,2023-05-23 12:21:13,R_3CWa7SVF2gUDxLu,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,Nature is the state of being produced without the aid of human intervention.,5,3,3,4,4,3,4,3,3,3,5,3,3,5,2,1,5,5,4,3,3,4,2,5,3,3,4,5,4,1,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,2,3,3,4,2,1,2,2,1,1,3,2,2,2,5,4,6,2,2,2,4,1,1,2,1,4,3,1,4,3,3,6,5,4,4,5,2,1,4,6,3,2,6,2,3,2,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,6,2,1,1,NA,1,NA,NA,NA,NA,NA,4,21,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,6,7,5,5,6,1,39491,11.733333333333333,1,1,1,3,36,0.06847678816227526,68,-1.4350255144665036,21,-1.1565238923072263,16,-1.72924438383983,18,-0.2055109173515344,13,-1.2400247622241496,6.5,5.333333333333333
2023-05-23T19:27:17Z,2023-05-23 12:42:23,0,174.195.132.238,100,905,1,2023-05-23 12:42:24,R_33kijw6XISvDLzX,NA,NA,NA,NA,33.9449,-117.3834,anonymous,EN,"I would define nature as whimsical, calming, and mysterious",4,5,3,5,5,1,5,4,5,5,3,5,4,4,1,2,5,5,5,5,5,5,5,5,1,5,1,1,4,2,2,1,2,2,1,1,1,1,2,2,3,1,3,7,7,7,7,7,1,7,7,7,7,7,4,7,7,4,7,7,4,2,1,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,1,7,7,7,1,7,7,7,7,1,2,1,1,NA,NA,1,1,1,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Eastern,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,15,7,7,2,2,7,1,40098,15.083333333333334,1,1,1,3,38,0.4202595038194534,170,1.9087378344394905,54,1.601144495141279,53,1.7271051124371417,21,0.2961399554382353,42,2.287383752706247,7,3.6666666666666665
2023-05-23T19:57:44Z,2023-05-23 13:07:24,0,128.54.26.96,100,580,1,2023-05-23 13:07:25,R_2E61rn8D7fcLkW6,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,Nature is anything organically made and exists on this planet. Could include animals to things that grow from the ground,3,4,2,4,5,1,5,1,4,5,2,5,2,1,5,5,5,4,5,4,4,5,5,5,1,5,5,5,4,1,2,2,1,2,2,1,2,1,1,2,4,3,4,3,3,3,6,7,5,7,6,6,2,5,6,3,7,3,6,1,6,7,6,4,3,4,2,4,7,5,2,7,1,7,7,7,3,2,5,3,7,7,1,7,7,7,1,3,1,6,2,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,20,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,5,6,4,3,7,1,36789,9.666666666666666,1,1,1,3,44,1.4756076507909877,123,0.36798413445339523,37,0.180527447061746,41,0.6061268974283941,21,0.2961399554382353,24,0.09795777792186276,5.5,4.666666666666667
2023-05-23T19:44:33Z,2023-05-23 13:08:18,0,128.54.18.87,100,1424,1,2023-05-23 13:08:19,R_2SpeNavYxGDYhAr,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,"Nature is wild life, animals, and plants.",3,3,3,4,4,3,3,4,3,3,5,4,5,5,3,2,5,5,2,3,3,3,3,3,3,4,3,2,4,2,2,1,1,1,1,1,2,1,2,2,4,3,3,1,5,1,1,7,1,1,1,1,2,1,4,1,4,1,5,1,7,1,1,1,5,2,2,1,4,1,1,6,3,1,1,4,4,7,7,4,5,1,4,5,5,4,3,1,5,5,3,1,2,1,NA,NA,1,NA,NA,1,NA,NA,2,2,1,NA,NA,1,NA,NA,1,NA,NA,6,23,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,5,NA,15,7,6,5,5,5,1,46552,23.733333333333334,1,1,1,3,29,-1.162762716637848,60,-1.697281463400307,17,-1.4907867271494692,19,-1.448999830087643,13,-1.041595705334484,11,-1.48329431497797,6.5,5
2023-05-23T21:01:29Z,2023-05-23 14:10:35,0,137.110.50.164,100,546,1,2023-05-23 14:10:36,R_DN5TTNcFN1p4SYh,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,nature is a place with trees and stuff away from human made structures,2,4,1,5,5,1,4,2,5,4,4,4,2,2,4,4,4,4,4,4,3,4,3,4,2,3,4,2,4,1,2,2,1,2,1,1,2,2,1,2,3,4,4,3,5,3,3,6,4,7,5,3,2,4,1,5,6,4,5,7,2,2,3,2,6,4,5,6,5,3,1,5,4,5,5,5,5,3,4,4,6,6,2,6,5,5,2,3,2,5,5,7,2,NA,NA,NA,NA,1,1,1,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,1,chaparral,4,20,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,78,5,6,5,6,6,1,40834,9.1,1,1,0,2,33,-0.45919728532349186,110,-0.058181782564035424,27,-0.6551296400438616,41,0.6061268974283941,18,-0.2055109173515344,24,0.09795777792186276,5.5,5.666666666666667
2023-05-23T21:08:22Z,2023-05-23 14:23:10,0,76.176.202.104,100,887,1,2023-05-23 14:23:10,R_2vljOvNtTXm7EJp,NA,NA,NA,NA,32.8425,-117.2484,anonymous,EN,Things that grow on the Earth without human intervention or that the Earth has created without human intervention,4,4,2,5,2,2,4,4,4,4,4,4,4,4,4,4,4,5,3,5,4,5,3,5,2,5,1,5,4,2,2,1,1,2,2,1,1,1,1,2,2,2,2,7,5,4,4,5,4,6,6,5,5,5,3,6,6,7,6,7,3,3,2,4,4,5,5,5,4,4,7,5,6,6,6,2,5,6,5,2,5,2,1,7,7,6,2,6,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,1,"Lots of hills, beaches on one side of the city.",7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,20,Woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,6,7,5,5,7,2,39898,14.783333333333333,1,1,1,3,38,0.4202595038194534,138,0.8597140387042768,41,0.514790281903989,46,1.073201153682039,21,0.2961399554382353,30,0.827766436183324,6.5,5.666666666666667
2023-05-23T21:20:22Z,2023-05-23 14:24:57,0,128.54.5.21,100,275,1,2023-05-23 14:24:58,R_3lDN5WwcAKnP2ci,NA,NA,NA,NA,32.6917,-117.1151,anonymous,EN,"outside

",3,5,5,3,5,3,4,3,3,3,3,4,3,5,4,2,4,4,3,3,5,3,3,4,1,3,3,4,4,2,2,1,1,2,2,1,2,2,2,2,5,5,5,5,6,3,4,5,3,4,5,4,3,2,1,6,5,3,5,5,3,4,1,5,6,4,6,7,7,6,6,7,6,3,3,3,6,5,3,6,4,4,5,5,2,4,6,5,4,3,3,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,21,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,28,9,9,4,4,4,1,36456,4.583333333333333,1,1,0,2,32,-0.6350886431520809,125,0.4335481216868461,32,-0.23730109649105782,38,0.3258823436762072,19,-0.038293959754944505,36,1.5575750944447853,9,4
2023-05-23T21:21:49Z,2023-05-23 14:30:38,0,128.54.215.208,100,529,1,2023-05-23 14:30:39,R_3k5qfjboo2ekTIY,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,As the fundamental processes and environment of an individual or area without outside interference.,3,5,2,4,4,2,5,3,5,4,2,5,2,3,5,4,5,3,5,5,3,4,5,3,3,5,4,3,4,1,2,1,1,2,1,1,2,1,2,2,4,4,4,2,1,1,4,6,2,7,6,2,1,1,1,4,5,7,6,5,4,3,1,1,6,4,6,6,5,2,4,4,1,7,6,4,2,2,3,2,6,7,1,6,7,7,2,3,2,6,4,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,4,19,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,37,6,7,6,5,7,1,48822,8.816666666666666,1,1,1,3,40,0.7720422194766314,98,-0.4515657059647406,14,-1.7414838532811516,43,0.792956599929852,14,-0.874378747737894,27,0.4628621070525934,6.5,6
2023-05-23T21:25:18Z,2023-05-23 14:34:28,0,69.196.45.74,100,549,1,2023-05-23 14:34:29,R_79TsKpdMLaMQtG1,NA,NA,NA,NA,32.6917,-117.1151,anonymous,EN,I would define nature as something that is done due tot he earths environment.,3,5,4,4,3,4,3,3,3,5,4,3,4,4,3,4,2,4,4,3,2,4,3,3,1,2,2,3,4,2,2,2,1,2,2,1,2,1,2,2,3,3,4,5,5,4,4,5,5,4,4,4,6,4,4,7,5,7,5,5,6,6,5,3,5,4,3,7,5,5,2,4,4,6,3,3,2,6,5,5,4,3,4,3,3,5,4,6,6,4,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,18,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,78,4,8,3,4,4,2,46914,9.15,1,1,1,3,27,-1.5145454322950263,133,0.6958040706206495,40,0.43122457319342833,41,0.6061268974283941,26,1.132224743421185,26,0.34122733067568317,6,3.6666666666666665
2023-05-23T21:30:08Z,2023-05-23 14:37:00,0,69.196.46.134,100,412,1,2023-05-23 14:37:01,R_2WTOKEUUbV3BILT,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,The environment of Earth that has not been altered by mankind.,3,4,2,3,4,4,3,4,4,5,4,4,2,2,4,5,4,4,4,4,4,4,3,4,2,4,4,4,4,2,2,1,2,1,1,2,2,1,2,2,4,5,3,5,4,2,3,5,4,5,3,5,3,6,3,3,3,2,2,4,4,5,2,7,5,4,3,3,4,3,4,5,2,5,4,3,2,3,4,3,6,6,1,6,6,3,2,2,3,5,7,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,20,Woman,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,10,8,9,5,4,6,1,46930,6.866666666666666,1,1,1,3,37,0.2443681459908643,103,-0.2876557378811135,37,0.180527447061746,28,-0.6082661688310824,17,-0.3727278749481243,21,-0.2669465512088679,8.5,5
2023-05-23T21:29:31Z,2023-05-23 14:43:44,0,165.24.112.24,100,852,1,2023-05-23 14:43:44,R_3rHSAdjPb4sNTg3,NA,NA,NA,NA,32.7404,-117.1355,anonymous,EN,"Nature comes forth organically, without intervention and modification.",4,5,1,5,4,5,5,4,5,4,4,5,5,4,2,5,5,5,5,5,5,4,4,5,4,4,5,4,4,1,2,1,2,2,1,1,2,2,1,2,2,4,3,3,2,4,5,6,4,3,5,6,4,4,6,6,5,5,6,7,4,5,3,6,4,3,4,5,5,2,3,7,5,7,6,5,2,2,6,3,3,3,1,7,5,6,2,2,3,7,7,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,City scape,4,22,Man,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,33,7,6,4,5,5,1,43275,14.2,1,1,1,3,45,1.6514990086195767,124,0.40076612807012063,38,0.2640931557723068,40,0.5127120461776652,24,0.7977908282280051,22,-0.14531177483195767,6.5,4.666666666666667
2023-05-23T21:38:54Z,2023-05-23 14:46:20,0,69.196.40.70,100,445,1,2023-05-23 14:46:21,R_1esElZVg5A041RA,NA,NA,NA,NA,32.7449,-117.165,anonymous,EN,natural occurrences of the world. This could be something like humans talking. A baby being born. Trees swaying in the wind.,4,4,4,4,5,4,4,2,5,4,4,4,3,5,4,2,4,5,2,4,3,3,4,4,2,4,4,4,4,2,2,2,1,1,1,2,1,1,1,2,3,1,2,3,5,2,5,4,7,4,3,5,6,6,5,5,5,4,5,7,5,5,1,4,3,4,6,6,7,6,5,7,3,1,1,3,7,7,1,2,2,4,2,5,5,7,3,3,4,5,2,7,2,NA,1,1,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,21,Woman,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,2,3,7,7,7,1,45420,7.416666666666667,1,1,0,2,34,-0.28330592749490285,132,0.6630220770039241,43,0.6819216993251106,34,-0.04777706132670863,21,0.2961399554382353,34,1.314305541690965,2.5,7
2023-05-23T21:50:51Z,2023-05-23 14:56:31,0,69.196.35.206,100,340,1,2023-05-23 14:56:32,R_29azgMukgNS6PSy,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,"In a psychological context, nature is factors and traits determined by genetics. It is what you are born with",4,4,4,5,5,4,5,3,5,5,4,4,3,4,3,4,4,3,4,5,5,5,4,5,1,5,1,5,4,1,1,2,1,1,2,2,2,2,2,1,4,3,4,6,7,7,6,6,6,7,6,6,6,7,7,6,6,7,7,7,6,7,7,6,7,4,5,4,3,4,5,7,5,6,7,5,6,6,7,7,6,7,6,5,5,6,5,4,6,6,5,1,2,1,1,NA,NA,NA,1,NA,NA,NA,3,2,1,NA,NA,NA,NA,1,NA,NA,NA,4,21,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,136,188,4,3,NA,78,4,4,7,6,7,1,46632,5.666666666666667,1,0,1,2,40,0.7720422194766314,167,1.8103918535893142,58,1.9354073299835222,52,1.6336902611864126,32,2.1355264890007244,25,0.21959255429877297,4,6.666666666666667
2023-05-23T21:46:25Z,2023-05-23 14:56:51,0,69.196.45.254,100,625,1,2023-05-23 14:56:52,R_3dSXRDtN9ZjIiDu,NA,NA,NA,NA,32.6917,-117.1151,anonymous,EN,Scenery that portrays living creatures and life.,2,5,1,4,4,1,5,1,5,4,3,4,2,3,5,4,3,3,3,4,4,4,2,4,2,5,2,3,4,1,2,1,1,2,1,1,2,1,1,2,4,4,4,6,5,5,6,6,6,3,5,3,5,3,2,5,4,6,6,6,4,3,2,2,2,5,2,3,4,5,4,5,3,6,6,2,4,2,2,5,5,6,2,7,6,6,1,5,1,5,6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,24,6,7,4,4,5,1,48765,10.416666666666666,1,1,1,3,33,-0.45919728532349186,115,0.10572818551959175,40,0.43122457319342833,34,-0.04777706132670863,18,-0.2055109173515344,23,-0.023676998455047456,6.5,4.333333333333333
2023-05-23T21:49:41Z,2023-05-23 14:59:09,0,69.196.40.30,100,567,1,2023-05-23 14:59:09,R_295G5CjuN23zhow,NA,NA,NA,NA,32.7449,-117.165,anonymous,EN,Nature means anything that grows outside,5,4,4,1,5,3,4,4,5,4,3,5,4,4,3,4,4,5,2,4,4,5,3,4,1,5,3,2,4,2,2,2,1,1,2,2,1,1,2,2,2,3,4,5,4,2,3,4,6,3,2,4,2,2,3,4,4,3,5,6,5,2,1,5,3,5,4,6,3,4,4,7,6,5,5,5,5,5,6,2,5,5,2,6,6,5,3,6,5,3,3,1,3,NA,1,NA,1,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,18,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,78,7,6,6,5,7,1,45832,9.45,1,1,1,3,33,-0.45919728532349186,106,-0.18930975703093716,32,-0.23730109649105782,28,-0.6082661688310824,20,0.1289229978416454,26,0.34122733067568317,6.5,6
